user_id,date,exercise_name,sets,reps,weight,target_reps,target_weight,RPE,experience_level,goal,session_number,days_since_last,volume,primary_muscle,equipment,is_compound,difficulty
12,2025-05-16,Seated Glute,4,6,0.0,7,0.0,10.0,advanced,muscle_gain,32,3,0.0,legs,bodyweight,True,advanced
12,2025-05-16,Lying Glute,4,7,0.0,8,0.0,10.0,advanced,muscle_gain,32,3,0.0,legs,bodyweight,True,advanced
12,2025-05-16,One-Arm Side Deadlift,4,7,92.19,8,101.71,9.8,advanced,muscle_gain,32,3,2581.3494668744083,legs,barbell,True,advanced
12,2025-05-16,Lying Prone Quadriceps,3,6,0.0,6,0.0,7.6,advanced,muscle_gain,32,3,0.0,legs,bodyweight,False,advanced
12,2025-05-19,Deadlift with Bands,4,9,83.93,10,87.84,8.8,advanced,muscle_gain,33,3,3021.4769376761324,back,barbell,True,advanced
12,2025-05-19,Kneeling Jump Squat,4,7,110.05,8,114.36,10.0,advanced,muscle_gain,33,3,3081.2871823437627,legs,barbell,True,advanced
12,2025-05-19,Handstand Push-Ups,4,6,0.0,7,0.0,9.7,advanced,muscle_gain,33,3,0.0,shoulders,bodyweight,True,advanced
12,2025-05-19,Seated Biceps,4,12,0.0,13,0.0,8.8,advanced,muscle_gain,33,3,0.0,biceps,bodyweight,True,advanced
12,2025-05-19,Overhead Triceps,4,9,0.0,10,0.0,9.4,advanced,muscle_gain,33,3,0.0,triceps,bodyweight,True,advanced
12,2025-05-19,Hang Snatch,4,9,108.96,9,108.33,7.8,advanced,muscle_gain,33,3,3922.6810006859323,legs,barbell,True,advanced
12,2025-05-19,Front Barbell Squat To A Bench,4,7,108.02,8,110.25,9.9,advanced,muscle_gain,33,3,3024.4625062933146,legs,barbell,True,advanced
12,2025-05-19,Snatch from Blocks,4,9,98.59,9,96.04,7.8,advanced,muscle_gain,33,3,3549.080871778269,legs,barbell,True,advanced
12,2025-05-19,Reverse Band Sumo Deadlift,4,7,104.73,7,104.57,8.5,advanced,muscle_gain,33,3,2932.5109654327966,legs,barbell,True,advanced
12,2025-05-19,Power Snatch,4,7,132.46,8,134.3,10.0,advanced,muscle_gain,33,3,3708.789644890248,legs,barbell,True,advanced
12,2025-05-22,Reverse Band Deadlift,4,5,94.44,6,97.85,10.0,advanced,muscle_gain,34,3,1888.7759236094005,back,barbell,True,advanced
12,2025-05-22,Squat Jerk,4,8,98.31,8,96.74,7.5,advanced,muscle_gain,34,3,3145.946602449123,legs,barbell,True,advanced
12,2025-05-22,Handstand Push-Ups,4,7,0.0,7,0.0,8.4,advanced,muscle_gain,34,3,0.0,shoulders,bodyweight,True,advanced
12,2025-05-22,Seated Biceps,4,12,0.0,13,0.0,8.7,advanced,muscle_gain,34,3,0.0,biceps,bodyweight,True,advanced
12,2025-05-22,Overhead Triceps,4,10,0.0,10,0.0,7.8,advanced,muscle_gain,34,3,0.0,triceps,bodyweight,True,advanced
12,2025-05-22,Press Sit-Up,4,6,29.26,6,29.03,7.9,advanced,muscle_gain,34,3,702.2928595429645,core,barbell,True,advanced
12,2025-05-22,Speed Squats,4,7,98.3,7,91.8,7.6,advanced,muscle_gain,34,3,2752.320347484899,legs,barbell,True,advanced
12,2025-05-22,Front Barbell Squat,4,7,117.14,7,114.37,8.1,advanced,muscle_gain,34,3,3279.928483764744,legs,barbell,True,advanced
12,2025-05-22,Deadlift with Chains,4,16,104.35,15,95.61,7.9,advanced,muscle_gain,34,3,6678.460297362083,back,barbell,True,advanced
12,2025-05-22,Lying Crossover,3,8,0.0,9,0.0,9.7,advanced,muscle_gain,34,3,0.0,abductors,bodyweight,False,advanced
12,2025-05-25,Reverse Band Deadlift,4,6,100.76,6,97.85,8.4,advanced,muscle_gain,35,3,2418.2238307845764,back,barbell,True,advanced
12,2025-05-25,Squat Jerk,4,8,91.61,9,96.74,10.0,advanced,muscle_gain,35,3,2931.3768009020355,legs,barbell,True,advanced
12,2025-05-25,Handstand Push-Ups,4,6,0.0,7,0.0,9.5,advanced,muscle_gain,35,3,0.0,shoulders,bodyweight,True,advanced
12,2025-05-25,Seated Biceps,4,12,0.0,13,0.0,9.2,advanced,muscle_gain,35,3,0.0,biceps,bodyweight,True,advanced
12,2025-05-25,Overhead Triceps,4,10,0.0,11,0.0,8.6,advanced,muscle_gain,35,3,0.0,triceps,bodyweight,True,advanced
12,2025-05-25,Deadlift with Chains,4,15,94.34,16,95.61,8.9,advanced,muscle_gain,35,3,5660.437632238947,back,barbell,True,advanced
12,2025-05-25,Lying Glute,4,8,0.0,8,0.0,7.8,advanced,muscle_gain,35,3,0.0,legs,bodyweight,True,advanced
12,2025-05-25,Power Snatch,4,8,138.97,8,134.3,7.8,advanced,muscle_gain,35,3,4446.902827540661,legs,barbell,True,advanced
12,2025-05-25,Hang Snatch,4,8,104.63,9,108.33,9.7,advanced,muscle_gain,35,3,3348.0781998915477,legs,barbell,True,advanced
12,2025-05-25,Seated Glute,4,7,0.0,7,0.0,8.0,advanced,muscle_gain,35,3,0.0,legs,bodyweight,True,advanced
12,2025-05-28,Deadlift with Bands,4,10,94.1,10,87.84,7.9,advanced,muscle_gain,36,3,3763.8885292346567,back,barbell,True,advanced
12,2025-05-28,Hang Snatch - Below Knees,4,7,116.17,8,119.6,9.5,advanced,muscle_gain,36,3,3252.7890577051503,legs,barbell,True,advanced
12,2025-05-28,Push Press,4,8,61.02,9,63.45,10.0,advanced,muscle_gain,36,3,1952.530596083328,shoulders,barbell,True,advanced
12,2025-05-28,Seated Biceps,4,12,0.0,13,0.0,8.7,advanced,muscle_gain,36,3,0.0,biceps,bodyweight,True,advanced
12,2025-05-28,Overhead Triceps,4,10,0.0,11,0.0,9.4,advanced,muscle_gain,36,3,0.0,triceps,bodyweight,True,advanced
12,2025-05-28,Lying Prone Quadriceps,3,5,0.0,6,0.0,9.8,advanced,muscle_gain,36,3,0.0,legs,bodyweight,False,advanced
12,2025-05-28,Barbell Ab Rollout - On Knees,4,8,30.97,9,34.26,9.5,advanced,muscle_gain,36,3,991.0196694007792,core,barbell,True,advanced
12,2025-05-28,Speed Squats,4,7,100.93,7,91.8,7.8,advanced,muscle_gain,36,3,2826.019806468881,legs,barbell,True,advanced
12,2025-05-28,Seated Glute,4,6,0.0,7,0.0,9.9,advanced,muscle_gain,36,3,0.0,legs,bodyweight,True,advanced
12,2025-05-28,Kneeling Jump Squat,4,7,111.44,8,114.36,10.0,advanced,muscle_gain,36,3,3120.43883945449,legs,barbell,True,advanced
12,2025-05-31,Deadlift with Bands,4,10,91.18,10,89.06,8.1,advanced,muscle_gain,37,3,3647.3366516079286,back,barbell,True,advanced
12,2025-05-31,Reverse Band Power Squat,4,6,142.94,6,132.37,8.1,advanced,muscle_gain,37,3,3430.5607691674786,legs,barbell,True,advanced
12,2025-05-31,Handstand Push-Ups,4,8,0.0,8,0.0,7.7,advanced,muscle_gain,37,3,0.0,shoulders,bodyweight,True,advanced
12,2025-05-31,Seated Biceps,4,13,0.0,13,0.0,7.9,advanced,muscle_gain,37,3,0.0,biceps,bodyweight,True,advanced
12,2025-05-31,Overhead Triceps,4,10,0.0,11,0.0,8.7,advanced,muscle_gain,37,3,0.0,triceps,bodyweight,True,advanced
12,2025-05-31,Press Sit-Up,4,7,30.18,7,29.44,7.6,advanced,muscle_gain,37,3,845.1630109749294,core,barbell,True,advanced
12,2025-05-31,Snatch from Blocks,4,9,94.07,10,97.38,9.4,advanced,muscle_gain,37,3,3386.5648087317586,legs,barbell,True,advanced
12,2025-05-31,Barbell Squat To A Bench,4,6,110.86,7,121.69,10.0,advanced,muscle_gain,37,3,2660.6586664856122,legs,barbell,True,advanced
12,2025-05-31,Weighted Sissy Squat,4,8,131.71,9,132.21,9.5,advanced,muscle_gain,37,3,4214.660560516253,legs,barbell,True,advanced
12,2025-05-31,Hang Snatch,4,9,120.56,9,109.84,7.9,advanced,muscle_gain,37,3,4340.171623478057,legs,barbell,True,advanced
12,2025-06-03,Reverse Band Deadlift,4,6,100.54,6,97.85,8.2,advanced,muscle_gain,38,3,2412.9891890652243,back,barbell,True,advanced
12,2025-06-03,Barbell Squat To A Bench,4,7,114.53,8,121.69,10.0,advanced,muscle_gain,38,3,3206.74485591399,legs,barbell,True,advanced
12,2025-06-03,Handstand Push-Ups,4,8,0.0,8,0.0,8.0,advanced,muscle_gain,38,3,0.0,shoulders,bodyweight,True,advanced
12,2025-06-03,Seated Biceps,4,13,0.0,14,0.0,9.2,advanced,muscle_gain,38,3,0.0,biceps,bodyweight,True,advanced
12,2025-06-03,Overhead Triceps,4,10,0.0,11,0.0,8.9,advanced,muscle_gain,38,3,0.0,triceps,bodyweight,True,advanced
12,2025-06-03,Weighted Sissy Squat,4,10,139.37,10,132.21,7.7,advanced,muscle_gain,38,3,5574.871501429912,legs,barbell,True,advanced
12,2025-06-03,Lying Prone Quadriceps,3,6,0.0,6,0.0,7.4,advanced,muscle_gain,38,3,0.0,legs,bodyweight,False,advanced
12,2025-06-03,Zercher Squats,4,8,136.34,8,126.17,7.9,advanced,muscle_gain,38,3,4362.789497652214,legs,barbell,True,advanced
12,2025-06-03,Seated Hamstring,4,7,0.0,8,0.0,10.0,advanced,muscle_gain,38,3,0.0,legs,bodyweight,True,advanced
12,2025-06-03,Power Snatch,4,7,128.8,8,134.3,9.9,advanced,muscle_gain,38,3,3606.3692133497066,legs,barbell,True,advanced
12,2025-06-06,Deadlift with Chains,4,15,93.46,16,95.61,9.3,advanced,muscle_gain,39,3,5607.852429189599,back,barbell,True,advanced
12,2025-06-06,Lying Prone Quadriceps,3,5,0.0,6,0.0,9.8,advanced,muscle_gain,39,3,0.0,legs,bodyweight,False,advanced
12,2025-06-06,Clean and Jerk,4,14,55.15,13,51.13,7.9,advanced,muscle_gain,39,3,3088.5935302505713,shoulders,barbell,True,advanced
12,2025-06-06,Seated Biceps,4,15,0.0,15,0.0,7.6,advanced,muscle_gain,39,3,0.0,biceps,bodyweight,True,advanced
12,2025-06-06,Bench Press with Chains,4,16,57.11,15,52.01,8.5,advanced,muscle_gain,39,3,3655.2337312475424,triceps,barbell,True,advanced
12,2025-06-06,Front Barbell Squat,4,6,107.11,7,114.37,10.0,advanced,muscle_gain,39,3,2570.590482136039,legs,barbell,True,advanced
12,2025-06-06,Squat Jerk,4,9,99.79,9,96.74,8.0,advanced,muscle_gain,39,3,3592.539172892229,legs,barbell,True,advanced
12,2025-06-06,Hang Snatch,4,10,117.38,10,109.84,7.9,advanced,muscle_gain,39,3,4695.327477437106,legs,barbell,True,advanced
12,2025-06-06,Reverse Band Sumo Deadlift,4,6,97.37,7,104.57,9.8,advanced,muscle_gain,39,3,2336.7967205290906,legs,barbell,True,advanced
12,2025-06-06,Handstand Push-Ups,4,7,0.0,8,0.0,9.5,advanced,muscle_gain,39,3,0.0,shoulders,bodyweight,True,advanced
12,2025-06-09,Deadlift with Bands,4,10,97.66,10,89.06,8.1,advanced,muscle_gain,40,3,3906.220971376594,back,barbell,True,advanced
12,2025-06-09,Front Barbell Squat,4,7,105.48,8,114.37,9.8,advanced,muscle_gain,40,3,2953.397760844256,legs,barbell,True,advanced
12,2025-06-09,Handstand Push-Ups,4,7,0.0,8,0.0,10.0,advanced,muscle_gain,40,3,0.0,shoulders,bodyweight,True,advanced
12,2025-06-09,Seated Biceps,4,14,0.0,15,0.0,9.2,advanced,muscle_gain,40,3,0.0,biceps,bodyweight,True,advanced
12,2025-06-09,Overhead Triceps,4,12,0.0,12,0.0,7.9,advanced,muscle_gain,40,3,0.0,triceps,bodyweight,True,advanced
12,2025-06-09,Hanging Leg Raise,3,7,0.0,7,0.0,8.1,advanced,muscle_gain,40,3,0.0,core,bodyweight,False,advanced
12,2025-06-09,Bench Press with Chains,4,16,54.12,16,52.01,8.0,advanced,muscle_gain,40,3,3463.6560543104533,triceps,barbell,True,advanced
12,2025-06-09,Hang Snatch,4,9,99.57,10,109.84,9.1,advanced,muscle_gain,40,3,3584.3500143332103,legs,barbell,True,advanced
12,2025-06-09,Weighted Sissy Squat,4,10,136.62,10,132.21,8.2,advanced,muscle_gain,40,3,5464.808107583486,legs,barbell,True,advanced
12,2025-06-09,Overhead Squat,4,7,105.27,8,109.19,10.0,advanced,muscle_gain,40,3,2947.660340208769,legs,barbell,True,advanced
13,2025-02-12,Pushups (Close and Wide Hand Positions),4,10,0.0,10,0.0,7.3,beginner,muscle_gain,1,0,0.0,chest,bodyweight,True,beginner
13,2025-02-12,Chair Lower Back Stretch,4,10,0.0,10,0.0,8.3,beginner,muscle_gain,1,0,0.0,back,bodyweight,True,beginner
13,2025-02-12,Calf Stretch Elbows Against Wall,3,10,0.0,10,0.0,7.7,beginner,muscle_gain,1,0,0.0,legs,bodyweight,False,beginner
13,2025-02-12,Kneeling Arm Drill,4,10,0.0,10,0.0,7.4,beginner,muscle_gain,1,0,0.0,shoulders,bodyweight,True,beginner
13,2025-02-12,Bench Dips,4,10,0.0,10,0.0,7.4,beginner,muscle_gain,1,0,0.0,triceps,bodyweight,True,beginner
13,2025-02-12,Reverse Crunch,3,9,0.0,10,0.0,9.0,beginner,muscle_gain,1,0,0.0,core,bodyweight,False,beginner
13,2025-02-15,Isometric Wipers,4,12,0.0,11,0.0,8.2,beginner,muscle_gain,2,3,0.0,chest,bodyweight,True,beginner
13,2025-02-15,Chin-Up,4,9,0.0,10,0.0,8.6,beginner,muscle_gain,2,3,0.0,back,bodyweight,True,beginner
13,2025-02-15,Looking At Ceiling,3,9,0.0,11,0.0,9.1,beginner,muscle_gain,2,3,0.0,legs,bodyweight,False,beginner
13,2025-02-15,Shoulder Circles,4,10,0.0,10,0.0,8.2,beginner,muscle_gain,2,3,0.0,shoulders,bodyweight,True,beginner
13,2025-02-15,Triceps Stretch,4,11,0.0,11,0.0,8.2,beginner,muscle_gain,2,3,0.0,triceps,bodyweight,True,beginner
13,2025-02-15,Flat Bench Leg Pull-In,3,10,0.0,10,0.0,7.1,beginner,muscle_gain,2,3,0.0,core,bodyweight,False,beginner
13,2025-02-18,Push-Ups With Feet Elevated,4,10,0.0,11,0.0,8.9,beginner,muscle_gain,3,3,0.0,chest,bodyweight,True,beginner
13,2025-02-18,V-Bar Pullup,4,11,0.0,11,0.0,7.7,beginner,muscle_gain,3,3,0.0,back,bodyweight,True,beginner
13,2025-02-18,Rocket Jump,4,10,0.0,10,0.0,7.6,beginner,muscle_gain,3,3,0.0,legs,bodyweight,True,beginner
13,2025-02-18,Side Wrist Pull,4,9,0.0,10,0.0,9.3,beginner,muscle_gain,3,3,0.0,shoulders,bodyweight,True,beginner
13,2025-02-18,Tricep Side Stretch,4,10,0.0,11,0.0,9.2,beginner,muscle_gain,3,3,0.0,triceps,bodyweight,True,beginner
13,2025-02-18,Seated Leg Tucks,3,9,0.0,10,0.0,8.6,beginner,muscle_gain,3,3,0.0,core,bodyweight,False,beginner
13,2025-02-21,Elbows Back,4,9,0.0,10,0.0,9.3,beginner,muscle_gain,4,3,0.0,chest,bodyweight,True,beginner
13,2025-02-21,Pullups,4,11,0.0,11,0.0,7.4,beginner,muscle_gain,4,3,0.0,back,bodyweight,True,beginner
13,2025-02-21,Inchworm,3,9,0.0,10,0.0,8.3,beginner,muscle_gain,4,3,0.0,legs,bodyweight,False,beginner
13,2025-02-21,Side Wrist Pull,4,9,0.0,10,0.0,8.5,beginner,muscle_gain,4,3,0.0,shoulders,bodyweight,True,beginner
13,2025-02-21,Incline Push-Up Close-Grip,4,9,0.0,11,0.0,9.5,beginner,muscle_gain,4,3,0.0,triceps,bodyweight,True,beginner
13,2025-02-21,Dead Bug,3,9,0.0,10,0.0,8.9,beginner,muscle_gain,4,3,0.0,core,bodyweight,False,beginner
13,2025-02-24,Isometric Wipers,4,10,0.0,11,0.0,8.5,beginner,muscle_gain,5,3,0.0,chest,bodyweight,True,beginner
13,2025-02-24,Dynamic Back Stretch,3,9,0.0,10,0.0,8.5,beginner,muscle_gain,5,3,0.0,back,bodyweight,False,beginner
13,2025-02-24,Fast Skipping,4,9,0.0,11,0.0,9.7,beginner,muscle_gain,5,3,0.0,legs,bodyweight,True,beginner
13,2025-02-24,Kneeling Arm Drill,4,11,0.0,11,0.0,7.7,beginner,muscle_gain,5,3,0.0,shoulders,bodyweight,True,beginner
13,2025-02-24,Incline Push-Up Close-Grip,4,11,0.0,11,0.0,7.6,beginner,muscle_gain,5,3,0.0,triceps,bodyweight,True,beginner
13,2025-02-24,Reverse Crunch,3,9,0.0,10,0.0,8.7,beginner,muscle_gain,5,3,0.0,core,bodyweight,False,beginner
13,2025-02-27,Incline Push-Up,4,9,0.0,10,0.0,8.6,beginner,muscle_gain,6,3,0.0,chest,bodyweight,True,beginner
13,2025-02-27,Inverted Row,4,10,0.0,10,0.0,7.8,beginner,muscle_gain,6,3,0.0,back,bodyweight,True,beginner
13,2025-02-27,Step-up with Knee Raise,4,9,0.0,10,0.0,8.3,beginner,muscle_gain,6,3,0.0,legs,bodyweight,True,beginner
13,2025-02-27,Shoulder Raise,4,10,0.0,10,0.0,7.5,beginner,muscle_gain,6,3,0.0,shoulders,bodyweight,True,beginner
13,2025-02-27,Incline Push-Up Close-Grip,4,11,0.0,12,0.0,9.0,beginner,muscle_gain,6,3,0.0,triceps,bodyweight,True,beginner
13,2025-02-27,Incline Push-Up Medium,4,10,0.0,10,0.0,8.1,beginner,muscle_gain,6,3,0.0,chest,bodyweight,True,beginner
13,2025-03-02,Plyo Push-up,4,10,0.0,10,0.0,7.9,beginner,muscle_gain,7,3,0.0,chest,bodyweight,True,beginner
13,2025-03-02,Pullups,4,11,0.0,11,0.0,7.9,beginner,muscle_gain,7,3,0.0,back,bodyweight,True,beginner
13,2025-03-02,Mountain Climbers,4,10,0.0,10,0.0,7.8,beginner,muscle_gain,7,3,0.0,legs,bodyweight,True,beginner
13,2025-03-02,Shoulder Raise,4,10,0.0,10,0.0,7.5,beginner,muscle_gain,7,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-02,Standing Towel Triceps Extension,3,9,0.0,10,0.0,8.6,beginner,muscle_gain,7,3,0.0,triceps,bodyweight,False,beginner
13,2025-03-02,Crunches,3,10,0.0,10,0.0,7.4,beginner,muscle_gain,7,3,0.0,core,bodyweight,False,beginner
13,2025-03-05,Incline Push-Up Wide,4,9,0.0,11,0.0,9.8,beginner,muscle_gain,8,3,0.0,chest,bodyweight,True,beginner
13,2025-03-05,Pullups,4,12,0.0,12,0.0,7.4,beginner,muscle_gain,8,3,0.0,back,bodyweight,True,beginner
13,2025-03-05,Butt Lift (Bridge),4,10,0.0,10,0.0,8.3,beginner,muscle_gain,8,3,0.0,legs,bodyweight,True,beginner
13,2025-03-05,Arm Circles,4,10,0.0,10,0.0,8.1,beginner,muscle_gain,8,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-05,Tricep Side Stretch,4,12,0.0,12,0.0,7.9,beginner,muscle_gain,8,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-05,Side Bridge,4,9,0.0,10,0.0,8.8,beginner,muscle_gain,8,3,0.0,core,bodyweight,True,beginner
13,2025-03-08,Decline Push-Up,4,11,0.0,11,0.0,7.9,beginner,muscle_gain,9,3,0.0,chest,bodyweight,True,beginner
13,2025-03-08,Chair Lower Back Stretch,4,12,0.0,11,0.0,8.1,beginner,muscle_gain,9,3,0.0,back,bodyweight,True,beginner
13,2025-03-08,Knee Tuck Jump,4,10,0.0,11,0.0,9.1,beginner,muscle_gain,9,3,0.0,legs,bodyweight,True,beginner
13,2025-03-08,Side Wrist Pull,4,9,0.0,10,0.0,8.4,beginner,muscle_gain,9,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-08,Body Tricep Press,4,11,0.0,11,0.0,7.5,beginner,muscle_gain,9,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-08,Bottoms Up,3,9,0.0,10,0.0,8.7,beginner,muscle_gain,9,3,0.0,core,bodyweight,False,beginner
13,2025-03-11,Decline Push-Up,4,12,0.0,12,0.0,8.3,beginner,muscle_gain,10,3,0.0,chest,bodyweight,True,beginner
13,2025-03-11,Pullups,4,12,0.0,12,0.0,7.5,beginner,muscle_gain,10,3,0.0,back,bodyweight,True,beginner
13,2025-03-11,Standing Gastrocnemius Calf Stretch,4,11,0.0,11,0.0,7.5,beginner,muscle_gain,10,3,0.0,legs,bodyweight,True,beginner
13,2025-03-11,Shoulder Stretch,3,9,0.0,10,0.0,8.8,beginner,muscle_gain,10,3,0.0,shoulders,bodyweight,False,beginner
13,2025-03-11,Triceps Stretch,4,11,0.0,12,0.0,8.8,beginner,muscle_gain,10,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-11,Air Bike,3,11,0.0,11,0.0,7.2,beginner,muscle_gain,10,3,0.0,core,bodyweight,False,beginner
13,2025-03-14,Incline Push-Up,4,10,0.0,10,0.0,7.4,beginner,muscle_gain,11,3,0.0,chest,bodyweight,True,beginner
13,2025-03-14,Spinal Stretch,4,10,0.0,10,0.0,7.6,beginner,muscle_gain,11,3,0.0,back,bodyweight,True,beginner
13,2025-03-14,Rear Leg Raises,3,10,0.0,11,0.0,8.4,beginner,muscle_gain,11,3,0.0,legs,bodyweight,False,beginner
13,2025-03-14,Side Wrist Pull,4,9,0.0,10,0.0,8.4,beginner,muscle_gain,11,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-14,Standing Towel Triceps Extension,3,10,0.0,10,0.0,7.5,beginner,muscle_gain,11,3,0.0,triceps,bodyweight,False,beginner
13,2025-03-14,V-Bar Pullup,4,11,0.0,11,0.0,7.9,beginner,muscle_gain,11,3,0.0,back,bodyweight,True,beginner
13,2025-03-17,Incline Push-Up Reverse Grip,4,9,0.0,10,0.0,9.0,beginner,muscle_gain,12,3,0.0,chest,bodyweight,True,beginner
13,2025-03-17,Scapular Pull-Up,4,10,0.0,10,0.0,7.4,beginner,muscle_gain,12,3,0.0,back,bodyweight,True,beginner
13,2025-03-17,Front Leg Raises,3,12,0.0,11,0.0,7.1,beginner,muscle_gain,12,3,0.0,legs,bodyweight,False,beginner
13,2025-03-17,Upward Stretch,4,9,0.0,10,0.0,9.1,beginner,muscle_gain,12,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-17,Incline Push-Up Close-Grip,4,14,0.0,13,0.0,7.7,beginner,muscle_gain,12,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-17,Rocket Jump,4,9,0.0,10,0.0,8.8,beginner,muscle_gain,12,3,0.0,legs,bodyweight,True,beginner
13,2025-03-20,Pushups,4,10,0.0,10,0.0,7.6,beginner,muscle_gain,13,3,0.0,chest,bodyweight,True,beginner
13,2025-03-20,Dancer's Stretch,4,10,0.0,11,0.0,8.6,beginner,muscle_gain,13,3,0.0,back,bodyweight,True,beginner
13,2025-03-20,Flutter Kicks,4,9,0.0,10,0.0,8.5,beginner,muscle_gain,13,3,0.0,legs,bodyweight,True,beginner
13,2025-03-20,Side Wrist Pull,4,11,0.0,11,0.0,7.6,beginner,muscle_gain,13,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-20,Standing Towel Triceps Extension,3,9,0.0,10,0.0,8.4,beginner,muscle_gain,13,3,0.0,triceps,bodyweight,False,beginner
13,2025-03-20,Decline Oblique Crunch,3,10,0.0,10,0.0,7.9,beginner,muscle_gain,13,3,0.0,core,bodyweight,False,beginner
13,2025-03-23,Incline Push-Up Medium,4,10,0.0,10,0.0,8.2,beginner,muscle_gain,14,3,0.0,chest,bodyweight,True,beginner
13,2025-03-23,Upper Back Stretch,4,10,0.0,10,0.0,8.2,beginner,muscle_gain,14,3,0.0,back,bodyweight,True,beginner
13,2025-03-23,Double Leg Butt Kick,4,10,0.0,10,0.0,7.3,beginner,muscle_gain,14,3,0.0,legs,bodyweight,True,beginner
13,2025-03-23,Side Wrist Pull,4,12,0.0,11,0.0,8.1,beginner,muscle_gain,14,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-23,Incline Push-Up Close-Grip,4,12,0.0,13,0.0,8.6,beginner,muscle_gain,14,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-23,Isometric Neck Exercise - Sides,3,10,0.0,11,0.0,8.8,beginner,muscle_gain,14,3,0.0,neck,bodyweight,False,beginner
13,2025-03-26,Elbows Back,4,11,0.0,11,0.0,7.6,beginner,muscle_gain,15,3,0.0,chest,bodyweight,True,beginner
13,2025-03-26,Chair Lower Back Stretch,4,10,0.0,11,0.0,8.4,beginner,muscle_gain,15,3,0.0,back,bodyweight,True,beginner
13,2025-03-26,Inchworm,3,10,0.0,11,0.0,9.0,beginner,muscle_gain,15,3,0.0,legs,bodyweight,False,beginner
13,2025-03-26,Kneeling Arm Drill,4,10,0.0,11,0.0,8.5,beginner,muscle_gain,15,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-26,Tricep Side Stretch,4,12,0.0,13,0.0,8.3,beginner,muscle_gain,15,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-26,Shoulder Circles,4,9,0.0,10,0.0,8.4,beginner,muscle_gain,15,3,0.0,shoulders,bodyweight,True,beginner
13,2025-03-29,Push-Ups With Feet Elevated,4,11,0.0,11,0.0,8.1,beginner,muscle_gain,16,3,0.0,chest,bodyweight,True,beginner
13,2025-03-29,Middle Back Stretch,4,9,0.0,10,0.0,8.4,beginner,muscle_gain,16,3,0.0,back,bodyweight,True,beginner
13,2025-03-29,Knee Across The Body,4,11,0.0,11,0.0,7.5,beginner,muscle_gain,16,3,0.0,legs,bodyweight,True,beginner
13,2025-03-29,Shoulder Stretch,3,10,0.0,11,0.0,8.7,beginner,muscle_gain,16,3,0.0,shoulders,bodyweight,False,beginner
13,2025-03-29,Bench Dips,4,9,0.0,10,0.0,8.4,beginner,muscle_gain,16,3,0.0,triceps,bodyweight,True,beginner
13,2025-03-29,3/4 Sit-Up,3,9,0.0,10,0.0,9.0,beginner,muscle_gain,16,3,0.0,core,bodyweight,False,beginner
13,2025-04-01,Incline Push-Up Medium,4,10,0.0,10,0.0,7.6,beginner,muscle_gain,17,3,0.0,chest,bodyweight,True,beginner
13,2025-04-01,Middle Back Stretch,4,9,0.0,10,0.0,9.2,beginner,muscle_gain,17,3,0.0,back,bodyweight,True,beginner
13,2025-04-01,Rocket Jump,4,10,0.0,10,0.0,8.1,beginner,muscle_gain,17,3,0.0,legs,bodyweight,True,beginner
13,2025-04-01,Shoulder Circles,4,9,0.0,10,0.0,8.8,beginner,muscle_gain,17,3,0.0,shoulders,bodyweight,True,beginner
13,2025-04-01,Bench Dips,4,10,0.0,10,0.0,7.9,beginner,muscle_gain,17,3,0.0,triceps,bodyweight,True,beginner
13,2025-04-01,Dips - Triceps Version,4,10,0.0,10,0.0,7.4,beginner,muscle_gain,17,3,0.0,triceps,bodyweight,True,beginner
13,2025-04-04,Decline Push-Up,4,12,0.0,12,0.0,8.1,beginner,muscle_gain,18,3,0.0,chest,bodyweight,True,beginner
13,2025-04-04,Pullups,4,13,0.0,13,0.0,7.8,beginner,muscle_gain,18,3,0.0,back,bodyweight,True,beginner
13,2025-04-04,Standing Gastrocnemius Calf Stretch,4,10,0.0,12,0.0,9.7,beginner,muscle_gain,18,3,0.0,legs,bodyweight,True,beginner
13,2025-04-04,Upward Stretch,4,9,0.0,10,0.0,9.0,beginner,muscle_gain,18,3,0.0,shoulders,bodyweight,True,beginner
13,2025-04-04,Tricep Side Stretch,4,14,0.0,13,0.0,7.3,beginner,muscle_gain,18,3,0.0,triceps,bodyweight,True,beginner
13,2025-04-04,Flutter Kicks,4,10,0.0,11,0.0,8.7,beginner,muscle_gain,18,3,0.0,legs,bodyweight,True,beginner
13,2025-04-07,Isometric Wipers,4,11,0.0,11,0.0,7.8,beginner,muscle_gain,19,3,0.0,chest,bodyweight,True,beginner
